datetime,Nifty50,PVR-EQ,cash,commission,total,returns,equity_curve,drawdown
2017-06-21 14:53:00,0.0,31566.0,-21520.0,20.0,10046.0,-0.000696309559336,1.0046,0.0083
2017-06-21 14:55:00,0.0,31561.0,-21520.0,20.0,10041.0,-0.000497710531555,1.0041,0.0088
2017-06-21 14:57:00,0.0,31568.0,-21520.0,20.0,10048.0,0.000697141718952,1.0048,0.0081
2017-06-21 14:59:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.000796178343949,1.004,0.0089
2017-06-21 15:01:00,0.0,31561.0,-21520.0,20.0,10041.0,9.96015936254e-05,1.0041,0.0088
2017-06-21 15:03:00,0.0,31561.0,-21520.0,20.0,10041.0,0.0,1.0041,0.0088
2017-06-21 15:05:00,0.0,31561.0,-21520.0,20.0,10041.0,0.0,1.0041,0.0088
2017-06-21 15:07:00,0.0,31586.0,-21520.0,20.0,10066.0,0.0024897918534,1.0066,0.0063
2017-06-21 15:09:00,0.0,31561.0,-21520.0,20.0,10041.0,-0.00248360818597,1.0041,0.0088
2017-06-21 15:11:00,0.0,31615.0,-21520.0,20.0,10095.0,0.00537795040335,1.0095,0.0034
2017-06-21 15:13:00,0.0,31601.0,-21520.0,20.0,10081.0,-0.00138682516097,1.0081,0.0048
2017-06-21 15:15:00,0.0,31600.0,-21520.0,20.0,10080.0,-9.91965082829e-05,1.008,0.0049
2017-06-21 15:17:00,0.0,31680.0,-21520.0,20.0,10160.0,0.00793650793651,1.016,0.0
2017-06-21 15:19:00,0.0,31578.0,-21520.0,20.0,10058.0,-0.0100393700787,1.0058,0.0102
2017-06-21 15:21:00,0.0,31605.0,-21520.0,20.0,10085.0,0.00268443030424,1.0085,0.0075
2017-06-21 15:23:00,0.0,31661.0,-21520.0,20.0,10141.0,0.00555280118989,1.0141,0.0019
2017-06-21 15:25:00,0.0,31670.0,-21520.0,20.0,10150.0,0.000887486441179,1.015,0.001
2017-06-21 15:27:00,0.0,31640.0,-21520.0,20.0,10120.0,-0.00295566502463,1.012,0.004
2017-06-21 15:29:00,0.0,31620.0,-21520.0,20.0,10100.0,-0.00197628458498,1.01,0.006
2017-06-22 09:15:00,0.0,31839.0,-21520.0,20.0,10319.0,0.0216831683168,1.0319,0.0
2017-06-22 09:17:00,0.0,31843.0,-21520.0,20.0,10323.0,0.000387634460704,1.0323,0.0
2017-06-22 09:19:00,0.0,31858.0,-21520.0,20.0,10338.0,0.00145306596919,1.0338,0.0
2017-06-22 09:21:00,0.0,31840.0,-21520.0,20.0,10320.0,-0.00174114915844,1.032,0.0018
2017-06-22 09:23:00,0.0,31788.0,-21520.0,20.0,10268.0,-0.00503875968992,1.0268,0.007
2017-06-22 09:25:00,0.0,31800.0,-21520.0,20.0,10280.0,0.00116867939229,1.028,0.0058
2017-06-22 09:27:00,0.0,31817.0,-21520.0,20.0,10297.0,0.00165369649805,1.0297,0.0041
2017-06-22 09:29:00,0.0,31792.0,-21520.0,20.0,10272.0,-0.00242789161892,1.0272,0.0066
2017-06-22 09:31:00,0.0,31734.0,-21520.0,20.0,10214.0,-0.00564641744548,1.0214,0.0124
2017-06-22 09:33:00,0.0,31679.0,-21520.0,20.0,10159.0,-0.00538476600744,1.0159,0.0179
2017-06-22 09:35:00,0.0,31689.0,-21520.0,20.0,10169.0,0.000984348853234,1.0169,0.0169
2017-06-22 09:37:00,0.0,31678.0,-21520.0,20.0,10158.0,-0.00108171894975,1.0158,0.018
2017-06-22 09:39:00,0.0,31707.0,-21520.0,20.0,10187.0,0.00285489269541,1.0187,0.0151
2017-06-22 09:41:00,0.0,31685.0,-21520.0,20.0,10165.0,-0.00215961519584,1.0165,0.0173
2017-06-22 09:43:00,0.0,31648.0,-21520.0,20.0,10128.0,-0.00363994097393,1.0128,0.021
2017-06-22 09:45:00,0.0,31654.0,-21520.0,20.0,10134.0,0.000592417061611,1.0134,0.0204
2017-06-22 09:47:00,0.0,31665.0,-21520.0,20.0,10145.0,0.00108545490428,1.0145,0.0193
2017-06-22 09:49:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.010349926072,1.004,0.0298
2017-06-22 09:51:00,0.0,31567.0,-21520.0,20.0,10047.0,0.000697211155378,1.0047,0.0291
2017-06-22 09:53:00,0.0,31568.0,-21520.0,20.0,10048.0,9.95321986663e-05,1.0048,0.029
2017-06-22 09:55:00,0.0,31534.0,-21520.0,20.0,10014.0,-0.00338375796178,1.0014,0.0324
2017-06-22 09:57:00,0.0,31533.0,-21520.0,20.0,10013.0,-9.98601957259e-05,1.0013,0.0325
2017-06-22 09:59:00,0.0,31464.0,-21520.0,20.0,9944.0,-0.00689104164586,0.9944,0.0394
2017-06-22 10:01:00,0.0,31468.0,-21520.0,20.0,9948.0,0.000402252614642,0.9948,0.039
2017-06-22 10:03:00,0.0,31479.0,-21520.0,20.0,9959.0,0.00110574989948,0.9959,0.0379
2017-06-22 10:05:00,0.0,31520.0,-21520.0,20.0,10000.0,0.00411687920474,1.0,0.0338
2017-06-22 10:07:00,0.0,31532.0,-21520.0,20.0,10012.0,0.0012,1.0012,0.0326
2017-06-22 10:09:00,0.0,31570.0,-21520.0,20.0,10050.0,0.00379544546544,1.005,0.0288
2017-06-22 10:11:00,0.0,31580.0,-21520.0,20.0,10060.0,0.000995024875622,1.006,0.0278
2017-06-22 10:13:00,0.0,31595.0,-21520.0,20.0,10075.0,0.00149105367793,1.0075,0.0263
2017-06-22 10:15:00,0.0,31595.0,-21520.0,20.0,10075.0,0.0,1.0075,0.0263
2017-06-22 10:17:00,0.0,31580.0,-21520.0,20.0,10060.0,-0.0014888337469,1.006,0.0278
2017-06-22 10:19:00,0.0,31594.0,-21520.0,20.0,10074.0,0.0013916500994,1.0074,0.0264
2017-06-22 10:21:00,0.0,31594.0,-21520.0,20.0,10074.0,0.0,1.0074,0.0264
2017-06-22 10:23:00,0.0,31550.0,-21520.0,20.0,10030.0,-0.00436767917411,1.003,0.0308
2017-06-22 10:25:00,0.0,31541.0,-21520.0,20.0,10021.0,-0.000897308075773,1.0021,0.0317
2017-06-22 10:27:00,0.0,31544.0,-21520.0,20.0,10024.0,0.000299371320228,1.0024,0.0314
2017-06-22 10:29:00,0.0,31553.0,-21520.0,20.0,10033.0,0.000897845171588,1.0033,0.0305
2017-06-22 10:31:00,0.0,31551.0,-21520.0,20.0,10031.0,-0.000199342170836,1.0031,0.0307
2017-06-22 10:33:00,0.0,31551.0,-21520.0,20.0,10031.0,0.0,1.0031,0.0307
2017-06-22 10:35:00,0.0,31540.0,-21520.0,20.0,10020.0,-0.00109660053833,1.002,0.0318
2017-06-22 10:37:00,0.0,31520.0,-21520.0,20.0,10000.0,-0.00199600798403,1.0,0.0338
2017-06-22 10:39:00,0.0,31532.0,-21520.0,20.0,10012.0,0.0012,1.0012,0.0326
2017-06-22 10:41:00,0.0,31520.0,-21520.0,20.0,10000.0,-0.00119856172593,1.0,0.0338
2017-06-22 10:43:00,0.0,31508.0,-21520.0,20.0,9988.0,-0.0012,0.9988,0.035
2017-06-22 10:45:00,0.0,31491.0,-21520.0,20.0,9971.0,-0.00170204245094,0.9971,0.0367
2017-06-22 10:47:00,0.0,31485.0,-21520.0,20.0,9965.0,-0.000601745060676,0.9965,0.0373
2017-06-22 10:49:00,0.0,31488.0,-21520.0,20.0,9968.0,0.000301053687908,0.9968,0.037
2017-06-22 10:51:00,0.0,31471.0,-21520.0,20.0,9951.0,-0.00170545746388,0.9951,0.0387
2017-06-22 10:53:00,0.0,31490.0,-21520.0,20.0,9970.0,0.00190935584363,0.997,0.0368
2017-06-22 10:55:00,0.0,31478.0,-21520.0,20.0,9958.0,-0.0012036108325,0.9958,0.038
2017-06-22 10:57:00,0.0,31489.0,-21520.0,20.0,9969.0,0.00110463948584,0.9969,0.0369
2017-06-22 10:59:00,0.0,31474.0,-21520.0,20.0,9954.0,-0.00150466445983,0.9954,0.0384
2017-06-22 11:01:00,0.0,31546.0,-21520.0,20.0,10026.0,0.00723327305606,1.0026,0.0312
2017-06-22 11:03:00,0.0,31531.0,-21520.0,20.0,10011.0,-0.0014961101137,1.0011,0.0327
2017-06-22 11:05:00,0.0,31534.0,-21520.0,20.0,10014.0,0.000299670362601,1.0014,0.0324
2017-06-22 11:07:00,0.0,31523.0,-21520.0,20.0,10003.0,-0.00109846215299,1.0003,0.0335
2017-06-22 11:09:00,0.0,31501.0,-21520.0,20.0,9981.0,-0.00219934019794,0.9981,0.0357
2017-06-22 11:11:00,0.0,31517.0,-21520.0,20.0,9997.0,0.001603045787,0.9997,0.0341
2017-06-22 11:13:00,0.0,31517.0,-21520.0,20.0,9997.0,0.0,0.9997,0.0341
2017-06-22 11:15:00,0.0,31533.0,-21520.0,20.0,10013.0,0.00160048014404,1.0013,0.0325
2017-06-22 11:17:00,0.0,31540.0,-21520.0,20.0,10020.0,0.000699091181464,1.002,0.0318
2017-06-22 11:19:00,0.0,31538.0,-21520.0,20.0,10018.0,-0.000199600798403,1.0018,0.032
2017-06-22 11:21:00,0.0,31538.0,-21520.0,20.0,10018.0,0.0,1.0018,0.032
2017-06-22 11:23:00,0.0,31539.0,-21520.0,20.0,10019.0,9.98203234179e-05,1.0019,0.0319
2017-06-22 11:25:00,0.0,31520.0,-21520.0,20.0,10000.0,-0.00189639684599,1.0,0.0338
2017-06-22 11:27:00,0.0,31540.0,-21520.0,20.0,10020.0,0.002,1.002,0.0318
2017-06-22 11:29:00,0.0,31543.0,-21520.0,20.0,10023.0,0.000299401197605,1.0023,0.0315
2017-06-22 11:31:00,0.0,31540.0,-21520.0,20.0,10020.0,-0.000299311583358,1.002,0.0318
2017-06-22 11:33:00,0.0,31541.0,-21520.0,20.0,10021.0,9.98003992017e-05,1.0021,0.0317
2017-06-22 11:35:00,0.0,31558.0,-21520.0,20.0,10038.0,0.00169643748129,1.0038,0.03
2017-06-22 11:37:00,0.0,31572.0,-21520.0,20.0,10052.0,0.00139470013947,1.0052,0.0286
2017-06-22 11:39:00,0.0,31580.0,-21520.0,20.0,10060.0,0.000795861520096,1.006,0.0278
2017-06-22 11:41:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.00198807157058,1.004,0.0298
2017-06-22 11:43:00,0.0,31560.0,-21520.0,20.0,10040.0,0.0,1.004,0.0298
2017-06-22 11:45:00,0.0,31567.0,-21520.0,20.0,10047.0,0.000697211155378,1.0047,0.0291
2017-06-22 11:47:00,0.0,31567.0,-21520.0,20.0,10047.0,0.0,1.0047,0.0291
2017-06-22 11:49:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.000696725390664,1.004,0.0298
2017-06-22 11:51:00,0.0,31560.0,-21520.0,20.0,10040.0,0.0,1.004,0.0298
2017-06-22 11:53:00,0.0,31592.0,-21520.0,20.0,10072.0,0.00318725099602,1.0072,0.0266
2017-06-22 11:55:00,0.0,31570.0,-21520.0,20.0,10050.0,-0.00218427323272,1.005,0.0288
2017-06-22 11:57:00,0.0,31749.0,-21520.0,20.0,10229.0,0.0178109452736,1.0229,0.0109
2017-06-22 11:59:00,0.0,31735.0,-21520.0,20.0,10215.0,-0.0013686577378,1.0215,0.0123
2017-06-22 12:01:00,0.0,31691.0,-21520.0,20.0,10171.0,-0.00430739109153,1.0171,0.0167
2017-06-22 12:03:00,0.0,31630.0,-21520.0,20.0,10110.0,-0.00599744371252,1.011,0.0228
2017-06-22 12:05:00,0.0,31688.0,-21520.0,20.0,10168.0,0.00573689416419,1.0168,0.017
2017-06-22 12:07:00,0.0,31630.0,-21520.0,20.0,10110.0,-0.00570416994493,1.011,0.0228
2017-06-22 12:09:00,0.0,31680.0,-21520.0,20.0,10160.0,0.00494559841741,1.016,0.0178
2017-06-22 12:11:00,0.0,31640.0,-21520.0,20.0,10120.0,-0.00393700787402,1.012,0.0218
2017-06-22 12:13:00,0.0,31631.0,-21520.0,20.0,10111.0,-0.000889328063241,1.0111,0.0227
2017-06-22 12:15:00,0.0,31620.0,-21520.0,20.0,10100.0,-0.00108792404312,1.01,0.0238
2017-06-22 12:17:00,0.0,31620.0,-21520.0,20.0,10100.0,0.0,1.01,0.0238
2017-06-22 12:19:00,0.0,31606.0,-21520.0,20.0,10086.0,-0.00138613861386,1.0086,0.0252
2017-06-22 12:21:00,0.0,31606.0,-21520.0,20.0,10086.0,0.0,1.0086,0.0252
2017-06-22 12:23:00,0.0,31606.0,-21520.0,20.0,10086.0,0.0,1.0086,0.0252
2017-06-22 12:25:00,0.0,31620.0,-21520.0,20.0,10100.0,0.00138806266111,1.01,0.0238
2017-06-22 12:27:00,0.0,31618.0,-21520.0,20.0,10098.0,-0.00019801980198,1.0098,0.024
2017-06-22 12:29:00,0.0,31635.0,-21520.0,20.0,10115.0,0.0016835016835,1.0115,0.0223
2017-06-22 12:31:00,0.0,31612.0,-21520.0,20.0,10092.0,-0.00227385071676,1.0092,0.0246
2017-06-22 12:33:00,0.0,31624.0,-21520.0,20.0,10104.0,0.00118906064209,1.0104,0.0234
2017-06-22 12:35:00,0.0,31623.0,-21520.0,20.0,10103.0,-9.89707046715e-05,1.0103,0.0235
2017-06-22 12:37:00,0.0,31617.0,-21520.0,20.0,10097.0,-0.000593883005048,1.0097,0.0241
2017-06-22 12:39:00,0.0,31600.0,-21520.0,20.0,10080.0,-0.00168366841636,1.008,0.0258
2017-06-22 12:41:00,0.0,31600.0,-21520.0,20.0,10080.0,0.0,1.008,0.0258
2017-06-22 12:43:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.00396825396825,1.004,0.0298
2017-06-22 12:45:00,0.0,31557.0,-21520.0,20.0,10037.0,-0.000298804780877,1.0037,0.0301
2017-06-22 12:47:00,0.0,31540.0,-21520.0,20.0,10020.0,-0.00169373318721,1.002,0.0318
2017-06-22 12:49:00,0.0,31557.0,-21520.0,20.0,10037.0,0.00169660678643,1.0037,0.0301
2017-06-22 12:51:00,0.0,31559.0,-21520.0,20.0,10039.0,0.000199262727907,1.0039,0.0299
2017-06-22 12:53:00,0.0,31560.0,-21520.0,20.0,10040.0,9.96115150911e-05,1.004,0.0298
2017-06-22 12:55:00,0.0,31558.0,-21520.0,20.0,10038.0,-0.000199203187251,1.0038,0.03
2017-06-22 12:57:00,0.0,31541.0,-21520.0,20.0,10021.0,-0.00169356445507,1.0021,0.0317
2017-06-22 12:59:00,0.0,31546.0,-21520.0,20.0,10026.0,0.000498952200379,1.0026,0.0312
2017-06-22 13:01:00,0.0,31549.0,-21520.0,20.0,10029.0,0.000299222022741,1.0029,0.0309
2017-06-22 13:03:00,0.0,31538.0,-21520.0,20.0,10018.0,-0.00109681922425,1.0018,0.032
2017-06-22 13:05:00,0.0,31533.0,-21520.0,20.0,10013.0,-0.000499101617089,1.0013,0.0325
2017-06-22 13:07:00,0.0,31570.0,-21520.0,20.0,10050.0,0.00369519624488,1.005,0.0288
2017-06-22 13:09:00,0.0,31570.0,-21520.0,20.0,10050.0,0.0,1.005,0.0288
2017-06-22 13:11:00,0.0,31553.0,-21520.0,20.0,10033.0,-0.00169154228856,1.0033,0.0305
2017-06-22 13:13:00,0.0,31552.0,-21520.0,20.0,10032.0,-9.96710854181e-05,1.0032,0.0306
2017-06-22 13:15:00,0.0,31533.0,-21520.0,20.0,10013.0,-0.00189393939394,1.0013,0.0325
2017-06-22 13:17:00,0.0,31560.0,-21520.0,20.0,10040.0,0.00269649455708,1.004,0.0298
2017-06-22 13:19:00,0.0,31618.0,-21520.0,20.0,10098.0,0.00577689243028,1.0098,0.024
2017-06-22 13:21:00,0.0,31640.0,-21520.0,20.0,10120.0,0.00217864923747,1.012,0.0218
2017-06-22 13:23:00,0.0,31640.0,-21520.0,20.0,10120.0,0.0,1.012,0.0218
2017-06-22 13:25:00,0.0,31621.0,-21520.0,20.0,10101.0,-0.00187747035573,1.0101,0.0237
2017-06-22 13:27:00,0.0,31621.0,-21520.0,20.0,10101.0,0.0,1.0101,0.0237
2017-06-22 13:29:00,0.0,31629.0,-21520.0,20.0,10109.0,0.000792000792001,1.0109,0.0229
2017-06-22 13:31:00,0.0,31630.0,-21520.0,20.0,10110.0,9.89217528935e-05,1.011,0.0228
2017-06-22 13:33:00,0.0,31640.0,-21520.0,20.0,10120.0,0.000989119683482,1.012,0.0218
2017-06-22 13:35:00,0.0,31574.0,-21520.0,20.0,10054.0,-0.00652173913043,1.0054,0.0284
2017-06-22 13:37:00,0.0,31575.0,-21520.0,20.0,10055.0,9.94629003381e-05,1.0055,0.0283
2017-06-22 13:39:00,0.0,31543.0,-21520.0,20.0,10023.0,-0.00318249627051,1.0023,0.0315
2017-06-22 13:41:00,0.0,31555.0,-21520.0,20.0,10035.0,0.00119724633343,1.0035,0.0303
2017-06-22 13:43:00,0.0,31577.0,-21520.0,20.0,10057.0,0.002192326856,1.0057,0.0281
2017-06-22 13:45:00,0.0,31585.0,-21520.0,20.0,10065.0,0.000795465844685,1.0065,0.0273
2017-06-22 13:47:00,0.0,31577.0,-21520.0,20.0,10057.0,-0.000794833581719,1.0057,0.0281
2017-06-22 13:49:00,0.0,31568.0,-21520.0,20.0,10048.0,-0.000894899075271,1.0048,0.029
2017-06-22 13:51:00,0.0,31576.0,-21520.0,20.0,10056.0,0.000796178343949,1.0056,0.0282
2017-06-22 13:53:00,0.0,31588.0,-21520.0,20.0,10068.0,0.00119331742243,1.0068,0.027
2017-06-22 13:55:00,0.0,31562.0,-21520.0,20.0,10042.0,-0.002582439412,1.0042,0.0296
2017-06-22 13:57:00,0.0,31590.0,-21520.0,20.0,10070.0,0.00278828918542,1.007,0.0268
2017-06-22 13:59:00,0.0,31571.0,-21520.0,20.0,10051.0,-0.00188679245283,1.0051,0.0287
2017-06-22 14:01:00,0.0,31582.0,-21520.0,20.0,10062.0,0.00109441846582,1.0062,0.0276
2017-06-22 14:03:00,0.0,31564.0,-21520.0,20.0,10044.0,-0.00178890876565,1.0044,0.0294
2017-06-22 14:05:00,0.0,31562.0,-21520.0,20.0,10042.0,-0.000199123855038,1.0042,0.0296
2017-06-22 14:07:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.000199163513244,1.004,0.0298
2017-06-22 14:09:00,0.0,31570.0,-21520.0,20.0,10050.0,0.000996015936255,1.005,0.0288
2017-06-22 14:11:00,0.0,31591.0,-21520.0,20.0,10071.0,0.00208955223881,1.0071,0.0267
2017-06-22 14:13:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.0030781451693,1.004,0.0298
2017-06-22 14:15:00,0.0,31582.0,-21520.0,20.0,10062.0,0.00219123505976,1.0062,0.0276
2017-06-22 14:17:00,0.0,31569.0,-21520.0,20.0,10049.0,-0.00129198966408,1.0049,0.0289
2017-06-22 14:19:00,0.0,31561.0,-21520.0,20.0,10041.0,-0.00079609911434,1.0041,0.0297
2017-06-22 14:21:00,0.0,31560.0,-21520.0,20.0,10040.0,-9.95916741361e-05,1.004,0.0298
2017-06-22 14:23:00,0.0,31560.0,-21520.0,20.0,10040.0,0.0,1.004,0.0298
2017-06-22 14:25:00,0.0,31562.0,-21520.0,20.0,10042.0,0.000199203187251,1.0042,0.0296
2017-06-22 14:27:00,0.0,31580.0,-21520.0,20.0,10060.0,0.0017924716192,1.006,0.0278
2017-06-22 14:29:00,0.0,31580.0,-21520.0,20.0,10060.0,0.0,1.006,0.0278
2017-06-22 14:31:00,0.0,31560.0,-21520.0,20.0,10040.0,-0.00198807157058,1.004,0.0298
2017-06-22 14:33:00,0.0,31569.0,-21520.0,20.0,10049.0,0.00089641434263,1.0049,0.0289
2017-06-22 14:35:00,0.0,31558.0,-21520.0,20.0,10038.0,-0.00109463628222,1.0038,0.03
2017-06-22 14:37:00,0.0,31560.0,-21520.0,20.0,10040.0,0.000199242877067,1.004,0.0298
2017-06-22 14:39:00,0.0,31541.0,-21520.0,20.0,10021.0,-0.00189243027888,1.0021,0.0317
2017-06-22 14:41:00,0.0,31555.0,-21520.0,20.0,10035.0,0.00139706616106,1.0035,0.0303
2017-06-22 14:43:00,0.0,31540.0,-21520.0,20.0,10020.0,-0.00149476831091,1.002,0.0318
2017-06-22 14:45:00,0.0,31525.0,-21520.0,20.0,10005.0,-0.00149700598802,1.0005,0.0333
2017-06-22 14:47:00,0.0,31530.0,-21520.0,20.0,10010.0,0.000499750124938,1.001,0.0328
2017-06-22 14:49:00,0.0,31522.0,-21520.0,20.0,10002.0,-0.000799200799201,1.0002,0.0336
2017-06-22 14:51:00,0.0,31520.0,-21520.0,20.0,10000.0,-0.000199960007998,1.0,0.0338
2017-06-22 14:53:00,0.0,31520.0,-21520.0,20.0,10000.0,0.0,1.0,0.0338
2017-06-22 14:55:00,0.0,31468.0,-21520.0,20.0,9948.0,-0.0052,0.9948,0.039
2017-06-22 14:57:00,0.0,31387.0,-21520.0,20.0,9867.0,-0.00814234016888,0.9867,0.0471
2017-06-22 14:59:00,0.0,31285.0,-21520.0,20.0,9765.0,-0.0103374885984,0.9765,0.0573
2017-06-22 15:01:00,0.0,31164.0,-21520.0,20.0,9644.0,-0.0123911930364,0.9644,0.0694
2017-06-22 15:03:00,0.0,31190.0,-21520.0,20.0,9670.0,0.00269597677312,0.967,0.0668
2017-06-22 15:05:00,0.0,31385.0,-21520.0,20.0,9865.0,0.0201654601861,0.9865,0.0473
2017-06-22 15:07:00,0.0,31395.0,-21520.0,20.0,9875.0,0.00101368474404,0.9875,0.0463
2017-06-22 15:09:00,0.0,31428.0,-21520.0,20.0,9908.0,0.0033417721519,0.9908,0.043
2017-06-22 15:11:00,0.0,31256.0,-21520.0,20.0,9736.0,-0.0173597093258,0.9736,0.0602
2017-06-22 15:13:00,0.0,31311.0,-21520.0,20.0,9791.0,0.00564913722268,0.9791,0.0547
2017-06-22 15:15:00,0.0,31260.0,-21520.0,20.0,9740.0,-0.00520886528444,0.974,0.0598
2017-06-22 15:17:00,0.0,31263.0,-21520.0,20.0,9743.0,0.000308008213552,0.9743,0.0595
2017-06-22 15:19:00,0.0,31224.0,-21520.0,20.0,9704.0,-0.00400287385815,0.9704,0.0634
2017-06-22 15:21:00,0.0,31270.0,-21520.0,20.0,9750.0,0.00474031327288,0.975,0.0588
2017-06-22 15:23:00,0.0,31274.0,-21520.0,20.0,9754.0,0.000410256410256,0.9754,0.0584
2017-06-22 15:25:00,0.0,31261.0,-21520.0,20.0,9741.0,-0.00133278654911,0.9741,0.0597
2017-06-22 15:27:00,0.0,31271.0,-21520.0,20.0,9751.0,0.00102658864593,0.9751,0.0587
2017-06-22 15:29:00,0.0,31298.0,-21520.0,20.0,9778.0,0.00276894677469,0.9778,0.056
2017-06-22 15:29:00,0.0,31298.0,-21520.0,20.0,9778.0,0.0,0.9778,0.056
